xSource ; ySource ; angle ; xTarget ; yTarget ; xi ; yi ; poids ; sens
48.8469;2.25684;-2.2728212;48.84691;2.2567937;0.8481674;3.383823;43.79226;true
48.8488;2.39697;-6.082858;48.848755;2.3973293;5.0890045;26.284678;68.07253;true
48.8487;2.35738;-1.1044867;48.84877;2.3574388;7.6335063;4.3081145;73.12144;true
48.8486;2.34575;-1.7285007;48.8487;2.345726;11.450259;1.7616214;105.10637;true
48.8489;2.44824;-4.9923315;48.848686;2.448326;23.748686;6.2964497;80.03675;true
48.8489;2.29854;-2.67448;48.84893;2.2984202;3.3926697;8.77317;42.835987;true
48.8343;2.25782;-0.4276197;48.834396;2.258159;10.602093;24.809315;56.937214;true
48.8876;2.26126;-5.023669;48.88754;2.2612934;6.7853394;2.4399488;76.052765;true
48.8874;2.25031;-1.7768654;48.887493;2.2502887;10.178009;1.5511163;69.77742;true
48.9081;2.34381;-4.1349077;48.907864;2.3435857;26.293188;16.393215;69.99771;true
48.907;2.4509;-5.0521326;48.906944;2.4509213;6.361255;1.5505083;69.30363;true
48.8906;2.23928;-1.2829293;48.890747;2.239351;16.539265;5.1932936;125.7825;true
48.9099;2.33375;-6.1704183;48.909885;2.3338618;1.6963348;8.170183;64.06384;true
48.8709;2.33217;-4.9034867;48.870785;2.3321931;12.72251;1.6911005;73.8042;true
48.8313;2.23519;-3.661895;48.831226;2.2350368;8.0575905;11.201499;81.51602;true
48.7136;2.28014;-0.30005792;48.713696;2.2806237;10.602093;35.48472;91.8609;true
48.8315;2.38674;-2.448822;48.831593;2.3865604;10.178009;13.138155;64.01294;true
48.8788;2.475;-0.8826767;48.878834;2.4750376;3.8167531;2.7541409;54.117584;true
48.918;2.35832;-6.007671;48.917927;2.358652;8.0575905;24.262728;95.46929;true
48.9172;2.30584;-2.4990346;48.917286;2.30565;9.753924;13.882055;75.96772;true
48.9177;2.22803;-0.97272533;48.917873;2.2282283;19.083767;14.491535;81.226425;true
48.8235;2.40484;-2.9573293;48.82352;2.404593;2.1204183;18.078754;62.599487;true
48.8763;2.3482;-4.260564;48.876278;2.3481696;2.5445023;2.2313142;85.84149;true
48.8761;2.35782;-1.5236316;48.87625;2.3578265;16.963346;0.47066972;44.407997;true
48.8263;2.32216;-0.16135955;48.826324;2.3223848;2.5445023;16.454935;64.00902;true
48.8687;2.41472;-1.3413645;48.868847;2.4147553;16.539265;2.5803492;59.850418;true
48.8738;2.31422;-5.8632045;48.8737;2.3145146;11.0261755;21.547205;67.306625;true
48.8385;2.25171;-0.017224044;48.838497;2.2519908;0.4240837;20.550577;57.738083;true
48.8384;2.25767;-0.3584764;48.838436;2.2578387;3.8167531;12.351305;83.86931;true
